,order_id,user_id,estimated arrival,transaction_date
384710,459c8e48-ff04-43f4-a5f3-95c6ab634685,USER45569,7days,2021-10-06
384712,ea360616-bd92-4dd2-875f-951668446a7e,USER41628,10days,2021-11-21
384716,c6026158-bbc2-4004-90b3-7a64c83fb774,USER57332,5days,2021-11-08
384741,b1df28f8-3e6d-42f0-b615-706edc66746f,USER12530,7days,2021-10-08
384782,b713f4d8-b8cc-4b17-9280-ecd08951a4c7,USER21355,4days,2021-10-13
384783,b1cada26-f54c-4a71-a857-d78d91c04e67,USER64360,10days,2021-12-13
384801,45e58e0d-0845-44cc-993c-65eb14eef992,USER18670,9days,2021-12-18
384836,f72cab3d-3329-4368-af2a-3eacd75e0187,USER19001,9days,2021-11-04
384863,e2cd9bba-1e4e-45df-b0f4-fc7fd28c9c41,USER23342,10days,2021-10-26
384870,374c816f-f3ec-4e51-87ea-bf6ada13dcd9,USER40431,13days,2021-10-02
384881,60135add-5f7a-42fc-87e2-1a13b4fff7eb,USER23229,6days,2021-12-16
384890,062e8598-5b94-4bdd-b9fe-46fd2c3955da,USER04133,13days,2021-10-05
384905,8c1b06ac-9993-4aef-9f64-3cefa5d4586a,USER02370,7days,2021-12-22
384906,99f8839b-185f-4f31-8a6d-cb258ebb781c,USER11108,10days,2021-12-10
384913,bd52d627-bd71-4a1a-b8bf-91d522f096d6,USER45964,10days,2021-11-28
384943,660033f4-e24d-4238-8be7-44fbfc723e6b,USER46689,5days,2021-12-24
384958,949d873a-a6d2-4643-837d-b37b2e99515b,USER57525,4days,2021-11-25
384965,696942ff-7a5e-480b-a86f-11102f2213f1,USER14379,5days,2021-10-13
384974,78033018-0198-40c3-a404-139cacacf031,USER20804,10days,2021-10-24
384977,ad8882f3-24df-44a4-b59f-747a9f9a7734,USER38126,5days,2021-11-23
384984,785f12f6-ca33-4d24-8146-27fd6f43c61f,USER55915,6days,2021-10-18
385016,27a29c97-1dcc-48c7-a4cc-044585a262db,USER58668,8days,2021-12-23
385047,5458f6e9-0179-4bdc-ab8f-8136e1f00afc,USER08253,12days,2021-11-21
385048,edaa47c6-082f-4669-a2eb-1f1c71ed0b29,USER47160,7days,2021-10-12
385051,8a923ef3-c45a-4b88-9628-847b3234cf2a,USER45409,4days,2021-10-30
385066,44947be3-e611-4ab6-b235-83e32ec6d90e,USER55290,5days,2021-10-23
385141,2c3263a2-724e-4af7-b830-23b1baecd039,USER05144,13days,2021-11-09
385154,28bd904e-1b1e-447d-b45e-42baf4d67c47,USER46511,9days,2021-10-15
385165,ed788ead-42ba-41b4-99d3-1e0f7cfdc829,USER15280,7days,2021-12-17
385196,68808c1c-09ef-4a73-aba3-ac644e13c4e5,USER15526,12days,2021-11-20
385198,6a67b76d-59f0-430a-8150-d74791cdb609,USER13970,4days,2021-10-25
385206,8edbc70b-4163-44f7-8f58-c52288de4a8d,USER13913,12days,2021-12-02
385233,79c26fd7-8c50-400a-9664-0b3be88e11f1,USER22643,11days,2021-10-22
385236,2ebe0f4f-4c45-48d0-bfdf-6cc7b45a3974,USER30862,15days,2021-10-25
385270,4d96b073-22a4-4f45-9028-8342afe59d90,USER06369,9days,2021-12-19
385287,a76b0092-495d-4f7a-9ac5-c68f626df7bd,USER20933,10days,2021-10-12
385306,04ad0e62-3c53-4b02-94b8-9987073f219d,USER05998,10days,2021-12-11
385320,1cda7136-4b2c-485b-b06c-3d1fb14f7bd5,USER30670,4days,2021-12-06
385325,e8f734ad-085d-4481-969f-277d33f3c6f8,USER37731,10days,2021-10-28
385342,9d56f364-9b0a-4f58-8d11-62e76581d4fa,USER47884,13days,2021-11-04
385346,be1de7d6-5cca-4c87-af57-73b2e15b618b,USER48195,11days,2021-11-16
385354,cdde70cb-bce6-4475-993c-49c751a39a12,USER51116,6days,2021-12-13
385355,811fa189-8d96-47b3-ac3a-735051abe600,USER15280,8days,2021-12-01
385366,765127be-5de5-4f3a-bafd-dc9dfe8869a7,USER42599,13days,2021-11-22
385382,428ea2e4-e568-448d-8e7c-bf207afb9b0f,USER26526,12days,2021-12-24
385386,44f7660d-f6ff-40a3-94ab-bb242b7cf428,USER40849,13days,2021-10-29
385389,f13011d7-0dd2-48b4-95b3-3319472de60f,USER62507,10days,2021-12-30
385403,e5d3e2a8-c9e7-4f2e-8a6a-d6866aa1c55e,USER40550,5days,2021-11-20
385426,5764be74-f1aa-4706-9bb8-6a58b42551b3,USER42275,5days,2021-12-26
385453,ecbc2dfb-2db7-4982-a2a1-707785ff13c2,USER19607,14days,2021-11-13
385459,c9513ac2-cdd9-411c-b7cb-f36751073b2a,USER56186,7days,2021-12-29
385474,a9e22c08-d05f-4773-8fd1-0f72d67c360e,USER21013,3days,2021-10-03
385513,4e94e58b-da74-4732-935e-f36304534fdb,USER47396,15days,2021-12-30
385556,40632840-3a02-45e4-9d9b-93af0f67c9d2,USER46868,14days,2021-10-12
385561,5e4ed366-b3bc-46f9-97b6-f8c9b7fb9c3a,USER60018,3days,2021-10-17
385569,f6ff19c6-74ca-4bfa-af44-3eba92a185e4,USER46502,13days,2021-11-27
385576,05562fc6-2912-4e75-968e-35b616e25489,USER26231,9days,2021-10-11
385579,cccd4408-9950-4961-9ec0-5376de93b41b,USER27688,12days,2021-10-13
385593,a477e304-eb57-4dd9-ba66-c5df6a2cc15a,USER58065,15days,2021-12-18
385596,5a255b20-05e8-4b4d-97e0-2b0d1fa3d84d,USER35508,13days,2021-11-17
385647,a1573b03-7be6-456f-b5d6-86824e8dc97d,USER03168,4days,2021-12-08
385649,20b4c5e2-a2a7-4942-99c4-ec19d04e4269,USER15666,7days,2021-10-24
385651,14cf4e70-e17c-4188-99df-e74eac278dcd,USER52948,9days,2021-12-02
385684,c4260ae2-4b5c-4fa9-b8da-28cfbc081f6d,USER39363,3days,2021-11-17
385699,5ca3a179-9d81-4748-9679-dae6f5511f42,USER06348,8days,2021-11-28
385748,e06ac156-9677-4d13-a187-f2aaf41f14fe,USER57117,15days,2021-12-14
385765,dd2b0aa9-be3c-495e-9ef9-e254d39d9685,USER14888,9days,2021-12-17
385788,e34e178a-a6a9-4d54-b5ba-7b684cf2e23b,USER18429,3days,2021-10-26
385809,9a790776-4207-4d5a-906c-6442703a2119,USER21158,14days,2021-12-08
385814,c2e07c85-f2bc-4b13-9574-63fd63760357,USER53200,14days,2021-11-04
385835,891baead-793f-488b-ba0b-bf0cdea94b3c,USER49006,10days,2021-12-09
385868,588d5380-cf36-4246-b6bd-4b790378bb95,USER07086,7days,2021-11-02
385927,187937da-8475-4b2f-8cd3-c53abaee6b80,USER57820,9days,2021-12-13
385938,b389f8e8-7e35-4812-b18a-4dc4f1abe2e6,USER11318,10days,2021-12-03
385958,67207f07-103a-4644-bd68-630b14a6e86c,USER46162,3days,2021-12-20
385967,7a67ba94-14ee-4b79-bf56-7b161189eb85,USER62660,11days,2021-11-04
385975,0afd5377-8cc4-44cf-b781-30ea40f21821,USER31637,15days,2021-11-16
385994,9a408246-9eb9-476a-bf29-875643cc51bf,USER15290,12days,2021-12-14
386006,939e87da-fb2f-474c-bcf8-c581fe11465c,USER43491,10days,2021-10-29
386022,fab7e9a7-9b01-4dfe-a709-5f4f8515cc03,USER21027,14days,2021-11-26
386090,01ea5dbf-f3be-4818-b224-da14bd472df3,USER57035,4days,2021-12-29
386095,4382e7b3-580b-4622-9e2f-2cc632f0702b,USER30211,13days,2021-10-19
386104,6cd0793d-6467-456e-ba14-9710e2b3be2d,USER19545,5days,2021-11-04
386123,a707e10c-9cc1-4dc6-af46-d1d7c24fe412,USER03822,3days,2021-10-13
386164,c332c256-27a4-46ca-b7a4-c1b382c8723a,USER16036,3days,2021-10-20
386165,405693c9-28eb-4591-b32d-092ebab67ff5,USER65453,4days,2021-11-02
386184,15eae52b-cdd6-4c34-a85d-5bf223c79a9d,USER37310,10days,2021-12-16
386185,f10240db-eadc-47be-94ad-726e13eb3279,USER57234,5days,2021-12-18
386214,5321cfcb-9718-4fab-b6f6-6e20e08f8c8d,USER58470,12days,2021-12-11
386222,9cef342a-7355-462e-90fd-441324046e6f,USER35297,9days,2021-11-16
386229,aad1f3fa-094a-4349-b813-8e8ac702e3fc,USER45725,4days,2021-12-01
386242,df698f93-b5ed-42f1-89d9-86eaa5dd22bc,USER14772,9days,2021-12-11
386247,e11b13e1-6743-42ac-8f83-42aae402b2a6,USER40155,14days,2021-11-20
386258,75876a8a-e641-4c28-92fa-71f47b049d76,USER16350,14days,2021-12-08
386264,7c934a59-069e-4a5e-8760-cc05c885fd9d,USER35888,13days,2021-12-03
386392,2f4c2ef8-89b0-433b-8ec2-4989181c18d7,USER31648,8days,2021-11-04
386394,3fb40208-96fe-40bd-b0b4-b032dbcc9c80,USER62262,6days,2021-12-30
386419,c8c34c1c-cfb8-4f12-9e08-d919955a89c1,USER45166,5days,2021-11-28
386426,4784eed2-6245-40e0-9d08-2cd2d558ad2b,USER54163,6days,2021-10-01
386433,3a6ecc82-ddab-4d64-a347-d2fceb45e933,USER61015,3days,2021-11-30
386439,dc7c2a97-603a-49c4-97be-1f072be8c8af,USER33028,10days,2021-10-19
386469,f76dbf5f-db78-4e5e-a8ee-c2711c42c70e,USER63629,9days,2021-11-26
386505,ec5004d0-363f-4cfb-a27d-e487c2c442f3,USER26330,9days,2021-12-27
386507,d1c80a47-e45a-4113-9e72-ef1142cdb980,USER20306,11days,2021-12-03
386550,971f776d-6062-4018-9d3f-0d2d10ca8fc8,USER29447,10days,2021-12-16
386555,47836795-956a-4658-8fa5-783f0b3779c4,USER04314,4days,2021-12-16
386556,5085a87a-2a75-4265-9050-4b6be5115819,USER04473,11days,2021-11-06
386564,dfa8f3df-218a-41dc-a362-c164124b5ade,USER51031,3days,2021-10-24
386577,8678b598-c2e8-4991-9d24-00ff18b9d32e,USER54210,10days,2021-10-06
386587,8fb41c61-fe84-4183-90fd-52b1179505be,USER30272,7days,2021-12-10
386598,c3b7113a-1018-43a5-9ab0-bc69e02b0334,USER09384,11days,2021-11-23
386613,5c83525f-d768-4b77-885e-bbdca62b07fa,USER51506,11days,2021-12-12
386625,a929d1fc-ef39-4b1f-b222-8ec6bf44e5a6,USER02527,10days,2021-10-24
386626,a408d8ad-cb7e-4a17-97c4-f83562569a23,USER08660,12days,2021-12-11
386678,ee6b6a6a-987d-4b2e-8384-3d79a92cc348,USER27519,3days,2021-10-05
386704,057f02c5-ae10-4231-9359-eccd9f1c5bb0,USER55586,15days,2021-12-12
386710,9d68bd7a-26d7-428b-97e1-27ccf0f7e60d,USER22028,4days,2021-11-17
386711,a08273e4-c0b2-4005-88a9-c3b0295e6651,USER41483,4days,2021-12-04
386723,9f96ebff-95a2-4eab-8df6-9de167c838d0,USER36613,14days,2021-12-05
386732,636345e6-8f50-4357-9e22-ecd85f1234c8,USER36091,10days,2021-10-23
386766,b9d4722e-54fc-45f6-ac97-9325ff589927,USER02370,14days,2021-11-15
386831,22fafebd-dd69-4d7a-ab39-8244b0983687,USER29329,12days,2021-12-08
386834,020c81bf-834b-4058-b10a-7984c2b246cc,USER63150,8days,2021-11-02
386836,3fb804b7-1b7e-4ca9-833b-acbfc23ecaaa,USER17483,14days,2021-12-15
386847,a035fa73-131d-421a-8f9b-9a31ed5ae469,USER57217,4days,2021-10-24
386854,5b6b2237-7a54-4fc6-b402-9111d028e092,USER01304,11days,2021-10-11
386883,c98b4777-cc35-4f0b-952c-29e35aa607c2,USER32758,9days,2021-11-10
386899,e5d0c1ba-8a49-46f6-a07d-970d3cc88edd,USER42007,14days,2021-12-22
386910,20fb0c39-2788-4d64-8543-74c686d779d0,USER00961,10days,2021-11-17
386921,1485fbc0-d451-4e27-ac9f-9506430f98d3,USER05631,7days,2021-12-29
386942,bdbfe9cf-a3ca-4350-89bb-0ca09974174b,USER02750,4days,2021-11-26
386985,53468180-bd92-4271-8ca2-d39a6b394c11,USER42652,6days,2021-12-26
387003,c097ef2d-edba-478a-80ad-a1f0846d8a4d,USER54870,10days,2021-12-27
387004,809b4df5-5acc-43d3-ae68-f291daa8b130,USER36188,4days,2021-11-17
387012,ae1526e1-cdfe-4450-9d16-b1b321646dfb,USER33610,10days,2021-11-11
387052,7ea683dc-8834-4b39-83ce-d3bbf8a48896,USER26892,4days,2021-10-26
387055,e1a6d65b-d75d-4976-bd63-c56c76c6b77e,USER53253,12days,2021-12-29
387063,221944dc-eb3b-421e-8af3-6c156fed978c,USER50168,8days,2021-10-04
387065,2596967c-5c99-496f-b798-c4fcc70d176e,USER38791,9days,2021-10-02
387082,07f59ec3-8911-4a9e-95c3-f7f4ffbd9575,USER45731,14days,2021-11-01
387089,b56dfaab-1a0c-47f6-9f2b-2692c928e546,USER21706,4days,2021-10-01
387121,4517da26-359b-4949-b1b0-a482df54f0b0,USER04229,7days,2021-12-02
387137,435a4e8a-c8f9-4093-835a-c1257c7a6844,USER61198,14days,2021-11-18
387147,0273f1b6-0850-4171-a2b0-94aa088d0d56,USER29328,11days,2021-12-13
387152,82bafd43-5778-4d72-8f75-7f74e2d2b12c,USER10730,7days,2021-11-22
387168,92ffc257-d7f5-4bdf-a9b6-d3d119839656,USER40221,6days,2021-10-22
387171,97e5a3ff-ade9-4236-8547-df4be423b675,USER01452,6days,2021-12-19
387187,5a0469da-07d4-4094-87d7-5c2823859876,USER62920,3days,2021-12-16
387207,8e42b21d-4285-46cc-91f9-e8eea57c2b77,USER54154,4days,2021-11-25
387209,4aa43f09-4559-4cf9-9be7-576b0d36721b,USER35804,3days,2021-10-29
387218,81b1b3e8-e7d6-4ef2-ad20-7ee5f0528d11,USER59668,8days,2021-10-12
387226,791a1ef3-a2d0-4479-b946-9246a54b384b,USER35636,13days,2021-12-23
387260,7468afab-c0af-4564-b460-fc5c463df6e4,USER15824,14days,2021-11-19
387266,8d7e452f-d24c-448e-ab88-083407460b0b,USER10602,7days,2021-10-06
387275,43d7fad5-f305-4e24-83d2-aa3e30e89f05,USER37310,9days,2021-12-13
387299,e1038039-4602-4c7f-adc5-334396bded7a,USER46347,7days,2021-10-04
387303,3f18b27f-0a2f-44ec-978e-931f3d2933f7,USER13201,6days,2021-10-09
387315,5d3832b4-3f66-4ded-8d2c-f3958e8800cb,USER21880,7days,2021-11-13
387319,fa5e28dc-dcb5-4b42-9186-4ca607562e86,USER14121,5days,2021-11-06
387338,76febe47-759c-4858-8859-e88dbe769890,USER52018,6days,2021-12-17
387358,d74a8ad0-24fb-4ab8-addc-2113b5daf37a,USER08380,6days,2021-10-09
387380,427c3184-8488-46e4-9e58-9bb16549b3ea,USER09887,3days,2021-12-07
387404,dd606d5b-7c1e-4792-aecc-07833a9ef93f,USER45536,4days,2021-10-27
387427,22b7db3a-f2f3-40ad-8373-93b38ad9784e,USER50295,5days,2021-12-21
387430,0a594998-4046-4be3-84a0-1e683362edb9,USER62446,8days,2021-10-10
387440,6d6ce879-036e-4b33-86ae-271b3e9b0bf5,USER21270,11days,2021-10-04
387445,10c0007f-e685-432a-a20b-b6fc2328fa79,USER56186,6days,2021-10-30
387457,bf4d2c48-917f-42e8-9582-fab0d491df5d,USER12299,11days,2021-11-06
387472,50115727-9cba-4050-9d7f-c64c8b712da1,USER43026,4days,2021-10-12
387534,95223ca7-98a9-4c86-80b8-812ed9439fae,USER10519,8days,2021-11-13
387541,f5afbac4-9a5a-4e37-af19-b37f69eb1f8e,USER54689,6days,2021-10-17
387563,64b86563-9fea-4180-aae6-046ea30af7a8,USER31758,11days,2021-10-26
387574,0f0f0e47-7768-4f43-ad97-633fe28f6d1b,USER65150,15days,2021-12-22
387588,643eb67b-226d-4cfe-873a-a8cabf3512d9,USER56991,14days,2021-11-26
387603,b583df73-a46f-4809-b135-0d825cc1629f,USER02326,7days,2021-11-16
387611,8a1ecfe1-a3e7-45bc-9732-51a6187d4f64,USER58907,10days,2021-11-08
387615,2e3150c8-e337-4945-b19b-81f8b0453199,USER60999,10days,2021-11-13
387681,51996cf8-1d66-4102-9392-efc010d950eb,USER09735,10days,2021-12-27
387696,8f039f23-5522-4eaa-8669-39bd90c05d58,USER25861,5days,2021-10-26
387708,d6396c3e-4e09-4962-8cfd-1f4d88bf8fad,USER07518,10days,2021-11-24
387709,7f8622f6-2e92-408a-9623-be0af149b1bd,USER10592,3days,2021-12-05
387711,b2ae27a2-320a-4ab5-b812-b2a549886055,USER44729,5days,2021-11-17
387719,1b5da09b-67b5-41e1-b3d4-f8363f4d1714,USER28207,6days,2021-11-17
387721,a5da711d-9e8e-4466-a274-b1c9521f53ed,USER61371,12days,2021-10-26
387726,3844fece-7e9a-44a7-81c6-23bff5d319b0,USER47151,9days,2021-12-29
387731,b6f5d894-ad9a-40fd-a02a-c165557dd6ff,USER43745,7days,2021-11-17
387739,a5c8dfd8-0417-4f8a-9529-704bb1c9f9e0,USER13771,3days,2021-12-05
387746,7c598a9d-04f5-4290-9abf-8da92a407691,USER11154,3days,2021-11-18
387773,87b5ad79-1856-48c3-b9b4-89c42933a9f1,USER56186,3days,2021-12-30
387775,149c5b68-2264-430c-a3ef-2ca908818c5f,USER44860,7days,2021-11-20
387799,60173639-5808-4ea8-824b-70f542e213b3,USER58980,9days,2021-11-01
387805,af880fdb-c0c1-4979-86b9-00cfd504a74f,USER59629,10days,2021-11-11
387810,ca0f2a3a-c2f6-416d-b9c7-33505a4ff92f,USER48611,12days,2021-11-02
387820,a86ab389-ed96-4124-a285-28185053b005,USER64675,12days,2021-11-04
387836,9042d8d2-c36c-4fc2-b00b-de26d9bcbc8d,USER32996,9days,2021-12-29
387854,abb099b0-31b6-45c1-af5b-37999988644b,USER40853,9days,2021-11-13
387867,ebdc5293-5e35-491b-a793-829586be397a,USER55307,7days,2021-10-04
387868,103bdb8e-3edd-43ac-afa5-05a6dfc423be,USER06621,9days,2021-11-28
387873,d3a8ea3c-3add-4c35-9432-357e2d77db8d,USER06505,3days,2021-11-21
387903,f81044ba-609a-4cb6-9a7b-4a5923afc6a2,USER04459,14days,2021-12-07
387923,8af3dece-52e4-46f1-abd9-733f5060bcff,USER05683,13days,2021-12-05
387930,f759639b-1741-432c-9663-bf39ae9e4cec,USER54553,10days,2021-10-12
387938,56ee5ebf-eafe-4399-b8d6-87a0031787b0,USER63350,10days,2021-10-13
387945,ca73b605-880c-49e9-88a3-b3973a4c3a93,USER58910,7days,2021-12-08
387956,368c0dfb-b00a-4f01-8bc3-25f9a4d6d29d,USER24675,8days,2021-12-21
387968,7a8479e1-e2f7-4404-9f2d-c2993cdb94f0,USER24675,14days,2021-11-03
388065,4c36e2aa-417d-457d-acff-bb9907728a02,USER37291,15days,2021-11-26
388101,0cc39fa5-9634-41f5-8874-cc34e2cff274,USER52193,5days,2021-11-11
388104,f0c05660-f427-4ab3-8519-c437dd0f7e62,USER22589,3days,2021-12-09
388110,88fb8fa9-8bb4-434c-a365-d16f2cce3432,USER64565,4days,2021-12-11
388113,17d75355-a8a2-4dae-80c2-428ca37afa15,USER55082,6days,2021-12-17
388118,a25e8cd5-e371-453b-bcde-6ae35a2bd56a,USER08365,6days,2021-11-25
388127,9a59457c-1730-4276-9f48-8356eaa809e5,USER11190,14days,2021-10-20
388142,924e8aa8-5398-45cb-8bb3-a3b47a0b62c3,USER44344,11days,2021-11-26
388144,931838ad-c0d1-4b08-8ad2-1c8fd52b305d,USER15055,12days,2021-11-24
388174,9ce4fb29-d81c-4e08-88e4-06bd5ea15996,USER47598,7days,2021-10-13
388202,81cde443-0f3c-4f07-bb6c-5a1a14b545cd,USER59409,3days,2021-10-14
388213,d61238cb-abc1-49b0-bf83-31c42b68c9a7,USER43693,7days,2021-10-31
388218,98506b88-6d51-48ff-9520-58c4a7834d26,USER14863,4days,2021-11-17
388233,82a2ac8f-77af-40da-8eb9-bb105978989c,USER09785,15days,2021-11-05
388234,7e6bdccf-2646-4100-bfa7-2cc5640884a3,USER07518,7days,2021-12-09
388246,ca007f5e-a6a3-4954-8d17-953796ea34da,USER44645,15days,2021-12-31
388274,35dfe54c-d068-476b-89ba-9db624902dc2,USER32621,5days,2021-11-01
388289,9e58f31f-b9e6-4b15-aeb3-b34ba92e70cf,USER03672,12days,2021-11-24
388303,81333889-6587-4fbd-afd8-a7f077dd957b,USER06274,7days,2021-10-27
388336,8118eb6c-4428-4c79-8186-9aff57647651,USER18880,14days,2021-12-23
388363,6c8e750c-8eee-42f0-bb9b-f10c92172f84,USER60239,15days,2021-10-03
388375,05dc84dd-7939-4e8e-91e5-ed62830aa02c,USER60773,3days,2021-10-06
388388,5ab1f3e1-57ba-4d49-8cd7-68d6283f7327,USER38033,8days,2021-12-28
388403,709fb948-ddcf-4911-87b7-7bea21825848,USER58998,15days,2021-10-11
388428,ac57d6e8-4bed-4e90-811d-9bd6bb06ac61,USER38832,10days,2021-10-06
388429,2f3c6fc8-dcf2-4171-8ebd-7e3d988f7369,USER09888,14days,2021-12-31
388468,d1f209f4-2bdf-4971-86d6-e6032e5d1b9b,USER54996,8days,2021-12-04
388474,df2b5c24-79eb-4c80-b45b-95570520c571,USER62920,6days,2021-10-12
388476,b7de8afb-112f-41a3-8f0d-ae0b27c1bed8,USER33504,12days,2021-10-10
388478,06db4975-af0d-4fac-8855-4ebb66f4b3b2,USER54757,6days,2021-11-30
388498,11860eb6-e021-42cd-a787-5b0730990b2a,USER61015,3days,2021-12-09
388533,93a40d42-ccee-414f-af31-1cf8777312d0,USER25186,9days,2021-10-06
388553,6fdfc245-1677-408b-9424-add774a0ebd3,USER25703,14days,2021-10-26
388584,bf40d4c0-68b5-4424-913e-b940cfb21976,USER45569,9days,2021-12-11
388594,9ee65b87-d335-44b2-9934-6e89623cbfe9,USER25161,12days,2021-10-15
388618,8c51b4c6-d163-4328-9337-bf9e2ae51071,USER34043,12days,2021-11-11
388627,fb8bcaf3-ff9a-4885-99b2-f13b1f7de18f,USER42913,3days,2021-11-21
388632,c7f02deb-1af3-42a6-bda5-26ff7fa560d3,USER57820,12days,2021-11-05
388634,2c4ab614-814f-4fb5-9869-24a410a2efc3,USER29808,13days,2021-10-02
388639,d2999db7-da45-4ad4-9e0c-b5f3196cab61,USER11633,15days,2021-12-08
388681,01b6d4fc-3a96-45c8-b8bd-3f240ed6c06f,USER63190,9days,2021-12-13
388683,bd6a6ce1-babe-4978-a07a-6c333668c143,USER55833,4days,2021-12-29
388684,e9385cc0-64db-45f7-9c87-411195166edf,USER52391,5days,2021-12-26
388685,915cc685-6f0a-4851-985f-dc6649e59ed5,USER55281,11days,2021-12-12
388699,7128ab9d-5a24-42d1-8cb9-96c1a7161e57,USER01102,5days,2021-11-12
388713,ed2aff2b-2b3f-424f-8e44-0fa545984536,USER12902,10days,2021-12-05
388731,f2b1f48a-2799-45c7-9656-b4d773c27785,USER64560,10days,2021-12-28
388753,24de3abf-f875-48b8-ac41-23f0a36f95bb,USER62269,8days,2021-10-05
388780,d7c09679-9de3-4763-b37a-5f481269dacb,USER41483,10days,2021-10-09
388784,a7f9b22a-1216-4786-9ec6-a3611b54c4ea,USER54576,6days,2021-12-04
388805,16892532-94c6-4625-9803-3350bb15c434,USER46362,5days,2021-12-28
388831,362116f5-d3d1-48eb-a7c3-b380286e462a,USER39200,11days,2021-12-12
388847,faf8cb08-be3f-47a5-b611-f446cfe20e41,USER26847,3days,2021-10-21
388868,50368253-b658-43e8-86a6-0a6c08fb74c4,USER17353,13days,2021-10-08
388872,1fc10833-bfe5-4029-a25e-ccd721bb90d5,USER56065,11days,2021-11-10
388954,98d64c41-2dca-457e-bed3-ecc76ac52574,USER55495,4days,2021-11-01
389014,9ed4304c-67d8-4930-ad9f-31ebf5dc90dd,USER34992,8days,2021-10-02
389017,7448e4a5-217c-438a-adc2-da55a7a99fd7,USER16831,9days,2021-10-02
389048,70dce36a-fa93-40bb-91c6-5763e70f1786,USER51762,14days,2021-10-12
389054,7d1a308e-d31d-4d16-8219-67b8181d0118,USER55642,3days,2021-12-29
389065,15ea8533-0c16-4daa-83ea-b22333aa7520,USER02313,15days,2021-10-25
389070,6fef54b7-da65-4bd5-88f7-8dfac1a358fc,USER14583,10days,2021-11-24
389072,0a894898-a75e-480a-84f1-879416b2144d,USER54518,5days,2021-10-12
389090,df437285-99b5-444d-b499-c91a60e4eb1e,USER02013,12days,2021-10-18
389125,dabf296c-7785-41b0-89e1-6fabd232825b,USER00862,10days,2021-11-30
389136,b422a660-fe92-4e1f-a5f4-572af8a39bf1,USER48159,5days,2021-12-05
389144,0c4a9c75-46c0-4e89-8e4b-2a915b287aeb,USER07127,14days,2021-10-15
389151,88f13834-6863-4345-9526-9e2d590ab215,USER50664,12days,2021-12-26
389153,30c0bfd0-bbed-43c1-8825-52298cf53e86,USER11108,13days,2021-12-01
389168,6657f981-d2bf-409d-a469-d321b3bf709a,USER55054,3days,2021-12-06
389193,db4634a7-071a-4a57-93ed-5c54c7c73163,USER12080,4days,2021-10-21
389207,636c6efb-0198-49f2-826f-8e3c525cb8bc,USER38661,15days,2021-12-05
389209,c0b7c32f-2461-439c-84aa-6d52432c0e4c,USER21006,3days,2021-10-22
389214,90ddbe54-80ea-4ce5-a018-29ba2dfcc638,USER01120,9days,2021-11-16
389219,fab61631-8b13-4267-92f2-3be77fc84899,USER31251,4days,2021-12-01
389239,f00fa65a-adc5-4798-8cb6-8a8922c2a1da,USER49335,6days,2021-11-02
389287,88ee5e80-15f4-4c3b-aa13-84c5447465b7,USER16764,7days,2021-11-20
389292,32c4b162-92da-4bc9-af68-5b4259f7d3aa,USER61983,13days,2021-12-09
389305,874bf401-6fe0-4aee-a7f8-0b82f81eeea6,USER04314,7days,2021-12-09
389325,8032586e-3c0f-4381-8d24-c7304f58db42,USER33887,13days,2021-11-01
389336,d625138e-ea6c-4ffe-9f48-a28724fb1a04,USER06464,10days,2021-11-27
389348,69ae7d29-4c67-4f38-ac8f-f65cdbdaee16,USER49550,13days,2021-11-27
389353,0ce8d08a-f99f-4b4e-a87d-846fd6bb2056,USER31758,3days,2021-11-24
389394,6094ed45-9a30-46f2-a20a-581f94ae1cc9,USER22379,3days,2021-11-03
389402,ed07aedf-e612-4452-a09d-e736d4cfd733,USER29766,4days,2021-10-02
389407,187b1d10-2b88-4a58-93fb-d0cc37ee7acc,USER47658,6days,2021-12-30
389433,55c58d30-7eba-4616-878f-766eaaed0950,USER00128,7days,2021-11-24
389444,9c93ab75-9222-4ee1-8b24-7e1eb7547d3f,USER40560,14days,2021-12-24
389460,4a8ee1cd-206f-4041-a0ad-ed1b0cd8eb10,USER07706,14days,2021-12-25
389468,daa044d9-2a66-4436-9a18-3a9d613ae7ce,USER22774,3days,2021-10-31
389476,14f9bcd7-d508-4761-a1f1-a23bc584d8ca,USER30477,6days,2021-11-03
389499,afd4ae4a-a918-4415-b7aa-a6b66a44589c,USER20115,7days,2021-11-14
389518,ed96d74a-b691-4870-a7d0-72b0d1b65f4d,USER27197,8days,2021-11-30
389562,e17335b2-e7b3-44c5-99dc-777c20f73980,USER59572,15days,2021-11-24
389564,6a1f4253-0dc6-4bf8-9219-054296752730,USER08510,15days,2021-11-29
389672,d688340c-c3a9-4461-989a-a9d05eefc775,USER00304,8days,2021-11-03
389681,8dcb45f8-465a-4771-9952-c3f1b76c3735,USER61933,5days,2021-12-18
389703,5d035336-dd3c-4136-a0b9-733e01b646c3,USER25869,9days,2021-11-02
389786,b6deeef3-74ce-43ad-b808-b7c45538aadc,USER27439,12days,2021-11-25
389788,da392a44-0227-4ae0-b8d9-b1cc13eabdcf,USER03622,8days,2021-10-02
389817,f52b5787-e135-450b-9bce-2fefa849bd52,USER48631,15days,2021-11-12
389822,b65c67bd-98d5-4ff7-bc6c-85433df6a23f,USER00287,14days,2021-12-12
389829,e4cb4d8b-7ab0-45fd-b23e-03ff503c82ff,USER37235,15days,2021-12-02
